2025-04-24 19:14:19,886 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-04-24 21:53:12,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:53:21,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [7] totalSaved [9] totalFailed [0]
2025-04-24 21:53:22,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:53:22,684 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2025-04-24 21:53:22,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:53:22,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2025-04-24 21:53:31,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2025-04-24 21:53:32,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:53:32,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:53:41,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [5] totalSaved [5] totalFailed [0]
2025-04-24 21:53:42,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [36] totalSaved [36] totalFailed [0]
2025-04-24 21:53:42,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [36] totalSaved [36] totalFailed [0]
2025-04-24 21:53:51,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2025-04-24 21:53:52,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [36] totalSaved [36] totalFailed [0]
2025-04-24 21:53:52,684 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2025-04-24 21:53:52,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [36] totalSaved [36] totalFailed [0]
2025-04-24 21:53:52,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2025-04-24 21:53:55,590 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2025-04-24 21:53:55,590 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: calls: 34, failures: 0, exec time: 406 
2025-04-24 21:53:55,590 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442] Top 3 methods by timing:
2025-04-24 21:53:55,590 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: method: JpaAttributeDao.save(..), calls: 34, failures: 0, exec time: 406
2025-04-24 21:53:55,666 [TB-Scheduling-1] INFO  o.t.s.s.queue.TbCoreConsumerStats - Core Stats: totalMsgs = [57] sessionEvents = [0] getAttr = [0] subToAttr = [0] subToRpc = [0] toDevRpc = [0] subInfo = [57] claimDevice = [0] deviceState = [0] subMsgs = [0] deviceConnect = [0] deviceActivity = [0] deviceDisconnect = [0] deviceInactivity = [0] deviceInactivityTimeoutUpdate = [0] coreNfOther = [0] coreNfCompLfcl = [0] coreNfDevRpcRsp = [0] coreNfNfRlProc = [0] coreNfQueueUpd = [0] coreNfQueueDel = [0] coreNfSubSvc = [0] coreNfSubMgr = [0] coreNfVCRsp = [0] 
2025-04-24 21:53:55,666 [TB-Scheduling-2] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2025-04-24 21:53:55,781 [TB-Scheduling-2] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [57] successfulMsgs = [57] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [57] failedIterations = [0] 
2025-04-24 21:54:01,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2025-04-24 21:54:02,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [3] totalAdded [40] totalSaved [37] totalFailed [0]
2025-04-24 21:54:02,684 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2025-04-24 21:54:02,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:54:02,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2025-04-24 21:54:11,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [2] totalAdded [9] totalSaved [7] totalFailed [0]
2025-04-24 21:54:12,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [36] totalSaved [39] totalFailed [0]
2025-04-24 21:54:12,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [36] totalSaved [36] totalFailed [0]
2025-04-24 21:54:21,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [4] totalSaved [6] totalFailed [0]
2025-04-24 21:54:22,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:54:22,684 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2025-04-24 21:54:22,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:54:22,739 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2025-04-24 21:54:31,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2025-04-24 21:54:32,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:54:32,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:54:35,715 [TB-Scheduling-2] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [1], regularQueryInvocationTime = [5], dynamicQueryCnt = [0] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [0], alarmQueryInvocationTime = [0]
2025-04-24 21:54:41,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [5] totalSaved [4] totalFailed [0]
2025-04-24 21:54:42,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:54:42,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:54:51,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [5] totalSaved [6] totalFailed [0]
2025-04-24 21:54:52,684 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:54:52,684 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2025-04-24 21:54:52,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:54:52,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2025-04-24 21:54:55,590 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2025-04-24 21:54:55,591 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: calls: 46, failures: 0, exec time: 586 
2025-04-24 21:54:55,591 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442] Top 3 methods by timing:
2025-04-24 21:54:55,591 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: method: JpaAttributeDao.save(..), calls: 35, failures: 0, exec time: 438
2025-04-24 21:54:55,591 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: method: JpaWidgetTypeDao.findWidgetTypesInfosByWidgetsBundleId(..), calls: 1, failures: 0, exec time: 105
2025-04-24 21:54:55,591 [TB-Scheduling-3] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: method: JpaDashboardInfoDao.findDashboardsByTenantId(..), calls: 2, failures: 0, exec time: 14
2025-04-24 21:54:55,666 [TB-Scheduling-2] INFO  o.t.s.s.queue.TbCoreConsumerStats - Core Stats: totalMsgs = [59] sessionEvents = [0] getAttr = [0] subToAttr = [0] subToRpc = [0] toDevRpc = [0] subInfo = [59] claimDevice = [0] deviceState = [0] subMsgs = [0] deviceConnect = [0] deviceActivity = [0] deviceDisconnect = [0] deviceInactivity = [0] deviceInactivityTimeoutUpdate = [0] coreNfOther = [0] coreNfCompLfcl = [0] coreNfDevRpcRsp = [0] coreNfNfRlProc = [0] coreNfQueueUpd = [0] coreNfQueueDel = [0] coreNfSubSvc = [0] coreNfSubMgr = [0] coreNfVCRsp = [0] 
2025-04-24 21:54:55,667 [TB-Scheduling-1] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2025-04-24 21:54:55,782 [TB-Scheduling-2] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [59] successfulMsgs = [59] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [59] failedIterations = [0] 
2025-04-24 21:55:01,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [8] totalSaved [8] totalFailed [0]
2025-04-24 21:55:02,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:55:02,684 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2025-04-24 21:55:02,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:55:02,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2025-04-24 21:55:05,719 [TB-Scheduling-2] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [1], regularQueryInvocationTime = [11], dynamicQueryCnt = [0] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [0], alarmQueryInvocationTime = [0]
2025-04-24 21:55:11,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [1] totalAdded [9] totalSaved [8] totalFailed [0]
2025-04-24 21:55:12,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [36] totalSaved [36] totalFailed [0]
2025-04-24 21:55:12,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [36] totalFailed [0]
2025-04-24 21:55:21,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [7] totalSaved [8] totalFailed [0]
2025-04-24 21:55:22,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:55:22,739 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [36] totalSaved [40] totalFailed [0]
2025-04-24 21:55:31,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2025-04-24 21:55:32,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:55:32,684 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2025-04-24 21:55:32,740 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:55:32,741 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2025-04-24 21:55:35,720 [TB-Scheduling-1] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [1], regularQueryInvocationTime = [13], dynamicQueryCnt = [0] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [0], alarmQueryInvocationTime = [0]
2025-04-24 21:55:41,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [1] totalAdded [6] totalSaved [5] totalFailed [0]
2025-04-24 21:55:42,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:55:42,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:55:51,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [6] totalSaved [7] totalFailed [0]
2025-04-24 21:55:52,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:55:52,684 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2025-04-24 21:55:52,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:55:52,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2025-04-24 21:55:55,591 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2025-04-24 21:55:55,591 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: calls: 44, failures: 0, exec time: 910 
2025-04-24 21:55:55,591 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442] Top 3 methods by timing:
2025-04-24 21:55:55,591 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: method: JpaAttributeDao.save(..), calls: 42, failures: 0, exec time: 768
2025-04-24 21:55:55,591 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: method: JpaAttributeDao.findAllKeysByEntityIds(..), calls: 1, failures: 0, exec time: 126
2025-04-24 21:55:55,592 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: method: JpaWidgetTypeDao.findWidgetTypesInfosByWidgetsBundleId(..), calls: 1, failures: 0, exec time: 16
2025-04-24 21:55:55,667 [TB-Scheduling-2] INFO  o.t.s.s.queue.TbCoreConsumerStats - Core Stats: totalMsgs = [59] sessionEvents = [0] getAttr = [0] subToAttr = [0] subToRpc = [0] toDevRpc = [0] subInfo = [59] claimDevice = [0] deviceState = [0] subMsgs = [0] deviceConnect = [0] deviceActivity = [0] deviceDisconnect = [0] deviceInactivity = [0] deviceInactivityTimeoutUpdate = [0] coreNfOther = [0] coreNfCompLfcl = [0] coreNfDevRpcRsp = [0] coreNfNfRlProc = [0] coreNfQueueUpd = [0] coreNfQueueDel = [0] coreNfSubSvc = [0] coreNfSubMgr = [0] coreNfVCRsp = [0] 
2025-04-24 21:55:55,667 [TB-Scheduling-2] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
2025-04-24 21:55:55,720 [TB-Scheduling-1] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [2], regularQueryInvocationTime = [9], dynamicQueryCnt = [0] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [0], alarmQueryInvocationTime = [0]
2025-04-24 21:55:55,783 [TB-Scheduling-2] INFO  o.t.s.s.q.TbRuleEngineConsumerStats - [Main] Stats: totalMsgs = [59] successfulMsgs = [59] timeoutMsgs = [0] failedMsgs = [0] tmpTimeout = [0] tmpFailed = [0] successfulIterations = [59] failedIterations = [0] 
2025-04-24 21:56:01,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2025-04-24 21:56:02,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:56:02,684 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2025-04-24 21:56:02,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:56:02,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2025-04-24 21:56:11,954 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [5] totalSaved [4] totalFailed [0]
2025-04-24 21:56:12,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:56:12,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:56:21,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [7] totalSaved [10] totalFailed [0]
2025-04-24 21:56:22,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:56:22,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:56:25,725 [TB-Scheduling-1] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [1], regularQueryInvocationTime = [5], dynamicQueryCnt = [0] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [0], alarmQueryInvocationTime = [0]
2025-04-24 21:56:31,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [5] totalSaved [5] totalFailed [0]
2025-04-24 21:56:32,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:56:32,684 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2025-04-24 21:56:32,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:56:32,739 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [7] totalSaved [7] totalFailed [0]
2025-04-24 21:56:41,955 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [5] totalSaved [5] totalFailed [0]
2025-04-24 21:56:42,683 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [36] totalSaved [36] totalFailed [0]
2025-04-24 21:56:42,738 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:56:51,953 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [Attributes] queueSize [0] totalAdded [6] totalSaved [6] totalFailed [0]
2025-04-24 21:56:52,684 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS] queueSize [0] totalAdded [40] totalSaved [40] totalFailed [0]
2025-04-24 21:56:52,685 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2025-04-24 21:56:52,739 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-0 [TS Latest] queueSize [0] totalAdded [36] totalSaved [36] totalFailed [0]
2025-04-24 21:56:52,740 [sql-log-1-thread-1] INFO  o.t.s.dao.sql.TbSqlBlockingQueue - Queue-1 [TS Latest] queueSize [0] totalAdded [16] totalSaved [16] totalFailed [0]
2025-04-24 21:56:55,592 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - Total timing statistics below:
2025-04-24 21:56:55,592 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: calls: 39, failures: 0, exec time: 524 
2025-04-24 21:56:55,593 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442] Top 3 methods by timing:
2025-04-24 21:56:55,593 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: method: JpaAttributeDao.save(..), calls: 36, failures: 0, exec time: 485
2025-04-24 21:56:55,593 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: method: JpaWidgetTypeDao.findWidgetTypesInfosByWidgetsBundleId(..), calls: 2, failures: 0, exec time: 21
2025-04-24 21:56:55,593 [TB-Scheduling-4] INFO  o.t.s.dao.aspect.SqlDaoCallsAspect - [4f31c250-2140-11f0-9fec-6f92d7252442]: method: JpaAttributeDao.findAllKeysByEntityIds(..), calls: 1, failures: 0, exec time: 18
